dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2011-10-05,4,0,10,1,0,3,1,1,0.48,0.4697,0.77,0.1642,4,7,11
2011-10-05,4,0,10,2,0,3,1,1,0.46,0.4545,0.82,0.1642,1,2,3
2011-10-05,4,0,10,3,0,3,1,1,0.46,0.4545,0.82,0.1045,1,5,6
2011-10-05,4,0,10,4,0,3,1,1,0.44,0.4394,0.88,0.0,1,4,5
2011-10-05,4,0,10,5,0,3,1,1,0.44,0.4394,0.82,0.1343,3,29,32
2011-10-05,4,0,10,6,0,3,1,1,0.44,0.4394,0.82,0.1045,5,112,117
2011-10-05,4,0,10,7,0,3,1,1,0.46,0.4545,0.77,0.1045,9,292,301
2011-10-05,4,0,10,8,0,3,1,1,0.52,0.5,0.63,0.0,26,441,467
2011-10-05,4,0,10,9,0,3,1,1,0.54,0.5152,0.6,0.2985,32,187,219
2011-10-05,4,0,10,10,0,3,1,1,0.56,0.5303,0.56,0.3881,30,103,133
2011-10-05,4,0,10,11,0,3,1,1,0.6,0.6212,0.46,0.2836,32,138,170
2011-10-05,4,0,10,12,0,3,1,1,0.62,0.6212,0.43,0.3284,34,180,214
2011-10-05,4,0,10,13,0,3,1,1,0.64,0.6212,0.41,0.2239,30,189,219
2011-10-05,4,0,10,14,0,3,1,1,0.64,0.6212,0.41,0.2836,34,156,190
2011-10-05,4,0,10,15,0,3,1,1,0.64,0.6212,0.47,0.2836,35,147,182
2011-10-05,4,0,10,16,0,3,1,1,0.64,0.6212,0.47,0.3284,37,245,282
2011-10-05,4,0,10,17,0,3,1,1,0.64,0.6212,0.47,0.2537,66,525,591
2011-10-05,4,0,10,18,0,3,1,1,0.6,0.6212,0.53,0.1642,57,536,593
2011-10-05,4,0,10,19,0,3,1,1,0.58,0.5455,0.56,0.1343,40,334,374
2011-10-05,4,0,10,20,0,3,1,1,0.52,0.5,0.77,0.1642,18,228,246
2011-10-05,4,0,10,21,0,3,1,1,0.5,0.4848,0.82,0.1045,28,173,201
2011-10-05,4,0,10,22,0,3,1,1,0.52,0.5,0.72,0.0,20,134,154
2011-10-05,4,0,10,23,0,3,1,1,0.5,0.4848,0.77,0.1045,9,64,73
2011-10-06,4,0,10,0,0,4,1,1,0.5,0.4848,0.72,0.194,6,34,40
2011-10-06,4,0,10,1,0,4,1,1,0.48,0.4697,0.63,0.194,5,17,22
2011-10-06,4,0,10,2,0,4,1,1,0.46,0.4545,0.67,0.194,2,8,10
2011-10-06,4,0,10,3,0,4,1,1,0.44,0.4394,0.67,0.2239,1,4,5
2011-10-06,4,0,10,4,0,4,1,1,0.44,0.4394,0.62,0.2836,0,5,5
2011-10-06,4,0,10,5,0,4,1,1,0.42,0.4242,0.62,0.194,0,24,24
2011-10-06,4,0,10,6,0,4,1,1,0.4,0.4091,0.66,0.194,4,110,114
2011-10-06,4,0,10,7,0,4,1,1,0.42,0.4242,0.62,0.194,15,287,302
2011-10-06,4,0,10,8,0,4,1,1,0.44,0.4394,0.62,0.1642,20,437,457
2011-10-06,4,0,10,9,0,4,1,1,0.46,0.4545,0.63,0.194,20,188,208
2011-10-06,4,0,10,10,0,4,1,1,0.52,0.5,0.52,0.0,24,105,129
2011-10-06,4,0,10,11,0,4,1,1,0.54,0.5152,0.49,0.0,29,115,144
2011-10-06,4,0,10,12,0,4,1,1,0.56,0.5303,0.49,0.0896,46,180,226
2011-10-06,4,0,10,13,0,4,1,1,0.56,0.5303,0.46,0.0896,33,158,191
2011-10-06,4,0,10,14,0,4,1,1,0.58,0.5455,0.43,0.0896,56,139,195
2011-10-06,4,0,10,15,0,4,1,1,0.58,0.5455,0.46,0.1343,62,157,219
2011-10-06,4,0,10,16,0,4,1,1,0.58,0.5455,0.49,0.194,51,272,323
2011-10-06,4,0,10,17,0,4,1,1,0.56,0.5303,0.52,0.1343,63,505,568
2011-10-06,4,0,10,18,0,4,1,1,0.54,0.5152,0.64,0.0896,59,479,538
2011-10-06,4,0,10,19,0,4,1,1,0.52,0.5,0.59,0.1045,38,305,343
2011-10-06,4,0,10,20,0,4,1,1,0.5,0.4848,0.77,0.1045,29,231,260
2011-10-06,4,0,10,21,0,4,1,1,0.46,0.4545,0.88,0.0896,34,161,195
2011-10-06,4,0,10,22,0,4,1,1,0.46,0.4545,0.82,0.0,24,124,148
2011-10-06,4,0,10,23,0,4,1,1,0.44,0.4394,0.88,0.0896,18,81,99
2011-10-07,4,0,10,0,0,5,1,1,0.44,0.4394,0.88,0.0,19,48,67
2011-10-07,4,0,10,1,0,5,1,1,0.44,0.4394,0.88,0.0,3,25,28
2011-10-07,4,0,10,2,0,5,1,1,0.42,0.4242,0.88,0.0,0,5,5
2011-10-07,4,0,10,3,0,5,1,1,0.4,0.4091,0.87,0.0,1,9,10
2011-10-07,4,0,10,4,0,5,1,1,0.4,0.4091,0.87,0.1045,0,5,5
2011-10-07,4,0,10,5,0,5,1,1,0.42,0.4242,0.82,0.0,3,24,27
2011-10-07,4,0,10,6,0,5,1,1,0.42,0.4242,0.88,0.0,3,84,87
2011-10-07,4,0,10,7,0,5,1,1,0.42,0.4242,0.94,0.0,5,237,242
2011-10-07,4,0,10,8,0,5,1,1,0.46,0.4545,0.82,0.0,31,386,417
2011-10-07,4,0,10,9,0,5,1,1,0.48,0.4697,0.77,0.0,34,207,241
2011-10-07,4,0,10,10,0,5,1,1,0.52,0.5,0.68,0.0896,48,126,174
2011-10-07,4,0,10,11,0,5,1,1,0.56,0.5303,0.63,0.0,80,150,230
2011-10-07,4,0,10,12,0,5,1,1,0.6,0.6212,0.53,0.0,61,174,235
2011-10-07,4,0,10,13,0,5,1,1,0.6,0.6212,0.46,0.0,95,210,305
2011-10-07,4,0,10,14,0,5,1,1,0.62,0.6212,0.5,0.0,77,179,256
2011-10-07,4,0,10,15,0,5,1,1,0.66,0.6212,0.41,0.0,68,202,270
2011-10-07,4,0,10,16,0,5,1,1,0.64,0.6212,0.44,0.0,73,346,419
2011-10-07,4,0,10,17,0,5,1,1,0.6,0.6212,0.56,0.2537,101,462,563
2011-10-07,4,0,10,18,0,5,1,1,0.56,0.5303,0.6,0.0896,94,371,465
2011-10-07,4,0,10,19,0,5,1,1,0.56,0.5303,0.52,0.0,51,243,294
2011-10-07,4,0,10,20,0,5,1,1,0.54,0.5152,0.49,0.0,30,167,197
2011-10-07,4,0,10,21,0,5,1,1,0.5,0.4848,0.68,0.0,22,144,166
2011-10-07,4,0,10,22,0,5,1,1,0.5,0.4848,0.68,0.0,27,119,146
2011-10-07,4,0,10,23,0,5,1,1,0.5,0.4848,0.63,0.0,23,113,136
2011-10-08,4,0,10,0,0,6,0,1,0.48,0.4697,0.72,0.0,17,72,89
2011-10-08,4,0,10,1,0,6,0,1,0.46,0.4545,0.82,0.0,14,51,65
2011-10-08,4,0,10,2,0,6,0,1,0.46,0.4545,0.82,0.0,4,41,45
2011-10-08,4,0,10,3,0,6,0,1,0.44,0.4394,0.88,0.0,4,16,20
2011-10-08,4,0,10,4,0,6,0,1,0.42,0.4242,0.94,0.1343,3,7,10
2011-10-08,4,0,10,5,0,6,0,1,0.42,0.4242,0.88,0.1045,1,7,8
2011-10-08,4,0,10,6,0,6,0,1,0.42,0.4242,0.94,0.0,6,16,22
2011-10-08,4,0,10,7,0,6,0,1,0.42,0.4242,0.94,0.0896,27,46,73
2011-10-08,4,0,10,8,0,6,0,1,0.46,0.4545,0.82,0.0,14,89,103
2011-10-08,4,0,10,9,0,6,0,1,0.5,0.4848,0.77,0.0,54,163,217
2011-10-08,4,0,10,10,0,6,0,1,0.52,0.5,0.77,0.0,120,217,337
2011-10-08,4,0,10,11,0,6,0,1,0.58,0.5455,0.56,0.0,176,221,397
2011-10-08,4,0,10,12,0,6,0,1,0.62,0.6212,0.35,0.0,191,255,446
2011-10-08,4,0,10,13,0,6,0,1,0.62,0.6212,0.46,0.1045,256,229,485
2011-10-08,4,0,10,14,0,6,0,1,0.62,0.6212,0.5,0.0896,251,214,465
2011-10-08,4,0,10,15,0,6,0,1,0.66,0.6212,0.39,0.0,262,234,496
2011-10-08,4,0,10,16,0,6,0,1,0.64,0.6212,0.44,0.0896,221,230,451
2011-10-08,4,0,10,17,0,6,0,1,0.62,0.6212,0.5,0.1343,174,219,393
2011-10-08,4,0,10,18,0,6,0,1,0.6,0.6212,0.46,0.1045,135,224,359
2011-10-08,4,0,10,19,0,6,0,1,0.54,0.5152,0.68,0.1343,76,172,248
2011-10-08,4,0,10,20,0,6,0,1,0.52,0.5,0.77,0.1045,78,124,202
2011-10-08,4,0,10,21,0,6,0,1,0.52,0.5,0.77,0.0,54,133,187
2011-10-08,4,0,10,22,0,6,0,1,0.5,0.4848,0.77,0.0,45,104,149
2011-10-08,4,0,10,23,0,6,0,1,0.48,0.4697,0.88,0.0,52,90,142
2011-10-09,4,0,10,0,0,0,0,1,0.46,0.4545,0.88,0.0896,46,83,129
2011-10-09,4,0,10,1,0,0,0,1,0.46,0.4545,0.88,0.0,15,63,78
2011-10-09,4,0,10,2,0,0,0,1,0.46,0.4545,0.88,0.0,20,35,55
2011-10-09,4,0,10,3,0,0,0,1,0.44,0.4394,0.88,0.0,10,20,30
2011-10-09,4,0,10,4,0,0,0,1,0.44,0.4394,0.88,0.0,7,7,14
2011-10-09,4,0,10,5,0,0,0,1,0.44,0.4394,0.88,0.0,1,14,15
2011-10-09,4,0,10,6,0,0,0,1,0.44,0.4394,0.88,0.0,7,14,21
2011-10-09,4,0,10,7,0,0,0,1,0.44,0.4394,0.86,0.0,18,26,44
2011-10-09,4,0,10,8,0,0,0,1,0.46,0.4545,0.88,0.0,25,82,107
2011-10-09,4,0,10,9,0,0,0,1,0.5,0.4848,0.77,0.0,66,119,185
2011-10-09,4,0,10,10,0,0,0,1,0.56,0.5303,0.68,0.0896,155,210,365
2011-10-09,4,0,10,11,0,0,0,1,0.62,0.6212,0.53,0.0896,189,234,423
2011-10-09,4,0,10,12,0,0,0,1,0.64,0.6212,0.44,0.0896,212,243,455
2011-10-09,4,0,10,13,0,0,0,1,0.66,0.6212,0.44,0.0896,225,193,418
2011-10-09,4,0,10,14,0,0,0,1,0.68,0.6364,0.47,0.1642,272,228,500
2011-10-09,4,0,10,15,0,0,0,1,0.68,0.6364,0.51,0.1642,198,209,407
2011-10-09,4,0,10,16,0,0,0,1,0.66,0.6212,0.5,0.1343,223,247,470
2011-10-09,4,0,10,17,0,0,0,1,0.62,0.6061,0.61,0.1045,208,230,438
2011-10-09,4,0,10,18,0,0,0,1,0.64,0.6212,0.5,0.1045,186,228,414
2011-10-09,4,0,10,19,0,0,0,1,0.56,0.5303,0.73,0.0896,116,186,302
2011-10-09,4,0,10,20,0,0,0,1,0.56,0.5303,0.73,0.1045,59,134,193
2011-10-09,4,0,10,21,0,0,0,1,0.54,0.5152,0.83,0.1045,53,120,173
2011-10-09,4,0,10,22,0,0,0,2,0.52,0.5,0.94,0.0,48,104,152
2011-10-09,4,0,10,23,0,0,0,1,0.5,0.4848,0.88,0.1045,38,85,123
2011-10-10,4,0,10,0,1,1,0,1,0.5,0.4848,0.94,0.0,11,42,53
2011-10-10,4,0,10,1,1,1,0,1,0.48,0.4697,0.88,0.0,4,30,34
2011-10-10,4,0,10,2,1,1,0,1,0.48,0.4697,0.88,0.0,4,15,19
2011-10-10,4,0,10,3,1,1,0,1,0.46,0.4545,0.88,0.0,2,9,11
2011-10-10,4,0,10,4,1,1,0,1,0.46,0.4545,0.94,0.0,2,4,6
2011-10-10,4,0,10,5,1,1,0,1,0.46,0.4545,0.94,0.0,2,19,21
2011-10-10,4,0,10,6,1,1,0,1,0.44,0.4394,0.94,0.0,5,39,44
2011-10-10,4,0,10,7,1,1,0,1,0.46,0.4545,0.88,0.0,12,102,114
2011-10-10,4,0,10,8,1,1,0,1,0.52,0.5,0.83,0.0,27,227,254
2011-10-10,4,0,10,9,1,1,0,1,0.54,0.5152,0.77,0.0,58,161,219
2011-10-10,4,0,10,10,1,1,0,1,0.56,0.5303,0.73,0.1642,107,158,265
2011-10-10,4,0,10,11,1,1,0,1,0.62,0.6061,0.69,0.0896,139,183,322
2011-10-10,4,0,10,12,1,1,0,2,0.7,0.6515,0.48,0.0896,164,201,365
2011-10-10,4,0,10,13,1,1,0,1,0.72,0.6515,0.37,0.0,146,219,365
2011-10-10,4,0,10,14,1,1,0,1,0.74,0.6515,0.37,0.0,147,223,370
2011-10-10,4,0,10,15,1,1,0,2,0.72,0.6515,0.42,0.1045,130,254,384
2011-10-10,4,0,10,16,1,1,0,2,0.7,0.6364,0.45,0.0896,154,248,402
2011-10-10,4,0,10,17,1,1,0,2,0.66,0.6212,0.54,0.1045,125,334,459
2011-10-10,4,0,10,18,1,1,0,2,0.64,0.6212,0.53,0.0,108,365,473
2011-10-10,4,0,10,19,1,1,0,2,0.58,0.5455,0.78,0.0896,69,267,336
2011-10-10,4,0,10,20,1,1,0,1,0.6,0.5909,0.73,0.0,37,188,225
2011-10-10,4,0,10,21,1,1,0,1,0.56,0.5303,0.88,0.0896,27,148,175
2011-10-10,4,0,10,22,1,1,0,1,0.56,0.5303,0.88,0.0896,22,104,126
2011-10-10,4,0,10,23,1,1,0,2,0.54,0.5152,0.88,0.1045,12,63,75
2011-10-11,4,0,10,0,0,2,1,2,0.54,0.5152,0.88,0.0,14,16,30
2011-10-11,4,0,10,1,0,2,1,2,0.52,0.5,0.94,0.0896,2,9,11
2011-10-11,4,0,10,2,0,2,1,2,0.52,0.5,0.94,0.1343,1,4,5
2011-10-11,4,0,10,3,0,2,1,2,0.52,0.5,0.88,0.1045,2,1,3
2011-10-11,4,0,10,4,0,2,1,2,0.52,0.5,0.88,0.1343,0,5,5
2011-10-11,4,0,10,5,0,2,1,2,0.52,0.5,0.88,0.0,0,20,20
2011-10-11,4,0,10,6,0,2,1,1,0.52,0.5,0.83,0.0896,9,114,123
2011-10-11,4,0,10,7,0,2,1,2,0.52,0.5,0.88,0.0896,19,333,352
2011-10-11,4,0,10,8,0,2,1,2,0.56,0.5303,0.83,0.1045,31,375,406
2011-10-11,4,0,10,9,0,2,1,2,0.6,0.5909,0.69,0.0,40,195,235
2011-10-11,4,0,10,10,0,2,1,2,0.6,0.5909,0.69,0.1343,38,111,149
2011-10-11,4,0,10,11,0,2,1,2,0.6,0.5909,0.73,0.1642,31,92,123
2011-10-11,4,0,10,12,0,2,1,2,0.6,0.5909,0.73,0.1642,51,130,181
2011-10-11,4,0,10,13,0,2,1,2,0.6,0.5909,0.73,0.194,42,138,180
2011-10-11,4,0,10,14,0,2,1,3,0.6,0.5909,0.73,0.1045,54,117,171
2011-10-11,4,0,10,15,0,2,1,2,0.6,0.5758,0.78,0.1642,36,139,175
2011-10-11,4,0,10,16,0,2,1,2,0.6,0.5909,0.73,0.1642,63,257,320
2011-10-11,4,0,10,17,0,2,1,2,0.6,0.5758,0.78,0.2537,70,534,604
2011-10-11,4,0,10,18,0,2,1,2,0.6,0.5758,0.78,0.2239,46,493,539
2011-10-11,4,0,10,19,0,2,1,2,0.58,0.5455,0.83,0.2239,33,285,318
2011-10-11,4,0,10,20,0,2,1,2,0.58,0.5455,0.83,0.2239,31,203,234
2011-10-11,4,0,10,21,0,2,1,2,0.58,0.5455,0.78,0.194,17,158,175
2011-10-11,4,0,10,22,0,2,1,2,0.56,0.5303,0.83,0.194,27,120,147
2011-10-11,4,0,10,23,0,2,1,2,0.56,0.5303,0.83,0.2836,10,47,57
2011-10-12,4,0,10,0,0,3,1,2,0.56,0.5303,0.83,0.1343,2,23,25
2011-10-12,4,0,10,1,0,3,1,3,0.56,0.5303,0.83,0.1343,2,8,10
2011-10-12,4,0,10,2,0,3,1,2,0.56,0.5303,0.83,0.2836,0,2,2
2011-10-12,4,0,10,3,0,3,1,3,0.54,0.5152,0.94,0.2985,0,2,2
2011-10-12,4,0,10,4,0,3,1,3,0.54,0.5152,0.94,0.3881,1,6,7
2011-10-12,4,0,10,5,0,3,1,2,0.54,0.5152,0.88,0.3284,0,22,22
2011-10-12,4,0,10,6,0,3,1,2,0.54,0.5152,0.88,0.2537,5,107,112
2011-10-12,4,0,10,7,0,3,1,2,0.54,0.5152,0.88,0.3881,15,244,259
2011-10-12,4,0,10,8,0,3,1,2,0.54,0.5152,0.88,0.3881,27,377,404
2011-10-12,4,0,10,9,0,3,1,2,0.54,0.5152,0.88,0.4478,14,183,197
2011-10-12,4,0,10,10,0,3,1,2,0.54,0.5152,0.88,0.3881,15,98,113
2011-10-12,4,0,10,11,0,3,1,3,0.54,0.5152,0.94,0.3284,18,102,120
2011-10-12,4,0,10,12,0,3,1,3,0.54,0.5152,0.88,0.3284,9,53,62
2011-10-12,4,0,10,13,0,3,1,3,0.54,0.5152,0.88,0.2239,25,76,101
2011-10-12,4,0,10,14,0,3,1,3,0.54,0.5152,0.94,0.2836,8,70,78
2011-10-12,4,0,10,15,0,3,1,3,0.54,0.5152,0.94,0.2537,3,42,45
2011-10-12,4,0,10,16,0,3,1,2,0.56,0.5303,0.88,0.2239,5,50,55
2011-10-12,4,0,10,17,0,3,1,3,0.54,0.5152,0.94,0.2239,16,235,251
2011-10-12,4,0,10,18,0,3,1,3,0.54,0.5152,0.94,0.1343,11,161,172
2011-10-12,4,0,10,19,0,3,1,3,0.54,0.5152,0.94,0.1343,7,102,109
2011-10-12,4,0,10,20,0,3,1,3,0.54,0.5152,0.94,0.1045,9,81,90
2011-10-12,4,0,10,21,0,3,1,3,0.54,0.5152,1.0,0.1045,9,74,83
2011-10-12,4,0,10,22,0,3,1,3,0.54,0.5152,0.94,0.0896,3,40,43
2011-10-12,4,0,10,23,0,3,1,3,0.54,0.5152,0.94,0.0896,13,41,54
2011-10-13,4,0,10,0,0,4,1,2,0.54,0.5152,0.94,0.1343,1,14,15
2011-10-13,4,0,10,1,0,4,1,2,0.54,0.5152,0.94,0.0,3,9,12
2011-10-13,4,0,10,2,0,4,1,2,0.54,0.5152,0.94,0.0,0,4,4
2011-10-13,4,0,10,3,0,4,1,2,0.54,0.5152,1.0,0.194,2,4,6
2011-10-13,4,0,10,4,0,4,1,2,0.54,0.5152,1.0,0.1045,2,5,7
2011-10-13,4,0,10,5,0,4,1,2,0.54,0.5152,1.0,0.1045,1,16,17
2011-10-13,4,0,10,6,0,4,1,3,0.54,0.5152,1.0,0.0896,1,51,52
2011-10-13,4,0,10,7,0,4,1,3,0.54,0.5152,1.0,0.1343,5,76,81
2011-10-13,4,0,10,8,0,4,1,3,0.54,0.5152,1.0,0.0896,10,199,209
