dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2012-10-04,4,1,10,22,0,4,1,1,0.64,0.6212,0.47,0.1343,29,203,232
2012-10-04,4,1,10,23,0,4,1,1,0.6,0.6212,0.56,0.0896,18,137,155
2012-10-05,4,1,10,0,0,5,1,1,0.56,0.5303,0.73,0.0,16,86,102
2012-10-05,4,1,10,1,0,5,1,1,0.54,0.5152,0.68,0.1045,3,43,46
2012-10-05,4,1,10,2,0,5,1,1,0.54,0.5152,0.73,0.0896,1,10,11
2012-10-05,4,1,10,3,0,5,1,1,0.54,0.5152,0.73,0.0,5,11,16
2012-10-05,4,1,10,4,0,5,1,1,0.54,0.5152,0.77,0.0,0,11,11
2012-10-05,4,1,10,5,0,5,1,1,0.52,0.5,0.77,0.0,0,41,41
2012-10-05,4,1,10,6,0,5,1,1,0.52,0.5,0.83,0.0,4,133,137
2012-10-05,4,1,10,7,0,5,1,1,0.52,0.5,0.83,0.1045,11,417,428
2012-10-05,4,1,10,8,0,5,1,1,0.58,0.5455,0.64,0.0,36,749,785
2012-10-05,4,1,10,9,0,5,1,1,0.6,0.6061,0.6,0.0896,58,326,384
2012-10-05,4,1,10,10,0,5,1,1,0.66,0.6212,0.54,0.0,68,192,260
2012-10-05,4,1,10,11,0,5,1,1,0.7,0.6515,0.48,0.194,90,214,304
2012-10-05,4,1,10,12,0,5,1,1,0.72,0.6515,0.42,0.1642,161,307,468
2012-10-05,4,1,10,13,0,5,1,1,0.7,0.6515,0.48,0.0,117,307,424
2012-10-05,4,1,10,14,0,5,1,1,0.74,0.6515,0.37,0.2239,113,287,400
2012-10-05,4,1,10,15,0,5,1,1,0.72,0.6515,0.39,0.2537,150,320,470
2012-10-05,4,1,10,16,0,5,1,1,0.72,0.6515,0.37,0.0,153,481,634
2012-10-05,4,1,10,17,0,5,1,1,0.7,0.6364,0.42,0.1642,158,742,900
2012-10-05,4,1,10,18,0,5,1,1,0.64,0.6212,0.57,0.1343,106,655,761
2012-10-05,4,1,10,19,0,5,1,1,0.62,0.5909,0.73,0.1642,67,433,500
2012-10-05,4,1,10,20,0,5,1,1,0.6,0.5758,0.78,0.1343,66,306,372
2012-10-05,4,1,10,21,0,5,1,1,0.6,0.5909,0.69,0.2239,47,220,267
2012-10-05,4,1,10,22,0,5,1,1,0.6,0.5909,0.73,0.2836,63,201,264
2012-10-05,4,1,10,23,0,5,1,1,0.58,0.5455,0.78,0.2239,23,148,171
2012-10-06,4,1,10,0,0,6,0,1,0.56,0.5303,0.83,0.1642,37,154,191
2012-10-06,4,1,10,1,0,6,0,1,0.56,0.5303,0.83,0.2537,25,116,141
2012-10-06,4,1,10,2,0,6,0,1,0.56,0.5303,0.78,0.194,13,62,75
2012-10-06,4,1,10,3,0,6,0,1,0.54,0.5152,0.77,0.2239,2,54,56
2012-10-06,4,1,10,4,0,6,0,1,0.54,0.5152,0.83,0.2537,4,7,11
2012-10-06,4,1,10,5,0,6,0,1,0.54,0.5152,0.83,0.194,2,8,10
2012-10-06,4,1,10,6,0,6,0,1,0.54,0.5152,0.88,0.2537,2,28,30
2012-10-06,4,1,10,7,0,6,0,1,0.54,0.5152,0.83,0.2985,13,71,84
2012-10-06,4,1,10,8,0,6,0,1,0.56,0.5303,0.83,0.194,22,184,206
2012-10-06,4,1,10,9,0,6,0,1,0.6,0.5909,0.73,0.194,130,265,395
2012-10-06,4,1,10,10,0,6,0,1,0.62,0.6061,0.69,0.2836,198,341,539
2012-10-06,4,1,10,11,0,6,0,1,0.64,0.6061,0.65,0.2537,258,389,647
2012-10-06,4,1,10,12,0,6,0,1,0.7,0.6515,0.54,0.1045,362,381,743
2012-10-06,4,1,10,13,0,6,0,2,0.64,0.6212,0.57,0.5224,310,400,710
2012-10-06,4,1,10,14,0,6,0,2,0.6,0.6212,0.56,0.4179,269,307,576
2012-10-06,4,1,10,15,0,6,0,1,0.6,0.6212,0.46,0.4179,279,341,620
2012-10-06,4,1,10,16,0,6,0,1,0.6,0.6212,0.43,0.5224,317,342,659
2012-10-06,4,1,10,17,0,6,0,1,0.54,0.5152,0.49,0.3881,268,342,610
2012-10-06,4,1,10,18,0,6,0,1,0.52,0.5,0.48,0.4179,183,312,495
2012-10-06,4,1,10,19,0,6,0,1,0.48,0.4697,0.55,0.2239,102,239,341
2012-10-06,4,1,10,20,0,6,0,1,0.48,0.4697,0.55,0.2537,75,172,247
2012-10-06,4,1,10,21,0,6,0,1,0.46,0.4545,0.59,0.1343,78,137,215
2012-10-06,4,1,10,22,0,6,0,1,0.44,0.4394,0.62,0.1343,45,140,185
2012-10-06,4,1,10,23,0,6,0,1,0.44,0.4394,0.62,0.1343,37,142,179
2012-10-07,4,1,10,0,0,0,0,1,0.44,0.4394,0.62,0.1642,28,99,127
2012-10-07,4,1,10,1,0,0,0,1,0.44,0.4394,0.54,0.2239,29,80,109
2012-10-07,4,1,10,2,0,0,0,1,0.42,0.4242,0.62,0.1343,10,64,74
2012-10-07,4,1,10,3,0,0,0,2,0.44,0.4394,0.62,0.1343,5,17,22
2012-10-07,4,1,10,4,0,0,0,2,0.44,0.4394,0.54,0.2537,5,6,11
2012-10-07,4,1,10,5,0,0,0,2,0.44,0.4394,0.54,0.1343,2,8,10
2012-10-07,4,1,10,6,0,0,0,2,0.44,0.4394,0.54,0.194,4,19,23
2012-10-07,4,1,10,7,0,0,0,3,0.42,0.4242,0.58,0.1642,6,29,35
2012-10-07,4,1,10,8,0,0,0,3,0.42,0.4242,0.67,0.1343,11,51,62
2012-10-07,4,1,10,9,0,0,0,3,0.4,0.4091,0.71,0.1343,16,70,86
2012-10-07,4,1,10,10,0,0,0,2,0.42,0.4242,0.67,0.194,41,144,185
2012-10-07,4,1,10,11,0,0,0,2,0.42,0.4242,0.71,0.1045,76,260,336
2012-10-07,4,1,10,12,0,0,0,2,0.42,0.4242,0.71,0.0,100,292,392
2012-10-07,4,1,10,13,0,0,0,2,0.44,0.4394,0.72,0.0896,80,240,320
2012-10-07,4,1,10,14,0,0,0,2,0.44,0.4394,0.67,0.0,71,243,314
2012-10-07,4,1,10,15,0,0,0,3,0.42,0.4242,0.77,0.1343,74,232,306
2012-10-07,4,1,10,16,0,0,0,3,0.4,0.4091,0.82,0.1642,87,246,333
2012-10-07,4,1,10,17,0,0,0,3,0.4,0.4091,0.82,0.2239,35,122,157
2012-10-07,4,1,10,18,0,0,0,3,0.4,0.4091,0.82,0.194,24,82,106
2012-10-07,4,1,10,19,0,0,0,2,0.4,0.4091,0.82,0.1045,17,97,114
2012-10-07,4,1,10,20,0,0,0,1,0.4,0.4091,0.82,0.1343,19,97,116
2012-10-07,4,1,10,21,0,0,0,1,0.38,0.3939,0.87,0.1045,22,91,113
2012-10-07,4,1,10,22,0,0,0,1,0.38,0.3939,0.87,0.1343,7,72,79
2012-10-07,4,1,10,23,0,0,0,1,0.36,0.3485,0.93,0.1343,12,68,80
2012-10-08,4,1,10,0,1,1,0,1,0.38,0.3939,0.76,0.2836,7,44,51
2012-10-08,4,1,10,1,1,1,0,1,0.34,0.3333,0.87,0.1642,2,35,37
2012-10-08,4,1,10,2,1,1,0,1,0.34,0.3333,0.81,0.194,3,12,15
2012-10-08,4,1,10,3,1,1,0,1,0.34,0.3485,0.81,0.1045,2,8,10
2012-10-08,4,1,10,4,1,1,0,1,0.32,0.3333,0.87,0.1343,1,6,7
2012-10-08,4,1,10,5,1,1,0,1,0.34,0.3182,0.76,0.2239,2,17,19
2012-10-08,4,1,10,6,1,1,0,1,0.34,0.3485,0.76,0.1045,5,54,59
2012-10-08,4,1,10,7,1,1,0,2,0.34,0.3333,0.76,0.1642,3,151,154
2012-10-08,4,1,10,8,1,1,0,2,0.36,0.3485,0.71,0.2239,23,374,397
2012-10-08,4,1,10,9,1,1,0,2,0.38,0.3939,0.66,0.1642,59,273,332
2012-10-08,4,1,10,10,1,1,0,2,0.38,0.3939,0.68,0.1343,69,229,298
2012-10-08,4,1,10,11,1,1,0,2,0.4,0.4091,0.62,0.0896,72,236,308
2012-10-08,4,1,10,12,1,1,0,2,0.42,0.4242,0.63,0.1642,74,267,341
2012-10-08,4,1,10,13,1,1,0,2,0.42,0.4242,0.62,0.194,82,323,405
2012-10-08,4,1,10,14,1,1,0,2,0.42,0.4242,0.58,0.1045,121,299,420
2012-10-08,4,1,10,15,1,1,0,3,0.42,0.4242,0.58,0.194,76,294,370
2012-10-08,4,1,10,16,1,1,0,3,0.42,0.4242,0.58,0.194,61,316,377
2012-10-08,4,1,10,17,1,1,0,2,0.42,0.4242,0.66,0.2537,81,416,497
2012-10-08,4,1,10,18,1,1,0,2,0.42,0.4242,0.66,0.2836,41,415,456
2012-10-08,4,1,10,19,1,1,0,2,0.4,0.4091,0.71,0.2537,38,333,371
2012-10-08,4,1,10,20,1,1,0,3,0.4,0.4091,0.71,0.2239,20,207,227
2012-10-08,4,1,10,21,1,1,0,2,0.4,0.4091,0.76,0.2239,17,134,151
2012-10-08,4,1,10,22,1,1,0,3,0.4,0.4091,0.76,0.2537,6,101,107
2012-10-08,4,1,10,23,1,1,0,2,0.4,0.4091,0.71,0.2239,9,60,69
2012-10-09,4,1,10,0,0,2,1,2,0.38,0.3939,0.82,0.2239,9,22,31
2012-10-09,4,1,10,1,0,2,1,3,0.36,0.3485,0.87,0.2239,0,13,13
2012-10-09,4,1,10,2,0,2,1,3,0.36,0.3333,0.87,0.2537,2,5,7
2012-10-09,4,1,10,3,0,2,1,3,0.36,0.3333,0.87,0.2836,0,3,3
2012-10-09,4,1,10,4,0,2,1,3,0.36,0.3485,0.87,0.1642,1,6,7
2012-10-09,4,1,10,5,0,2,1,2,0.38,0.3939,0.82,0.194,0,19,19
2012-10-09,4,1,10,6,0,2,1,2,0.38,0.3939,0.82,0.2537,2,141,143
2012-10-09,4,1,10,7,0,2,1,1,0.38,0.3939,0.83,0.2537,5,357,362
2012-10-09,4,1,10,8,0,2,1,2,0.42,0.4242,0.8,0.194,15,698,713
2012-10-09,4,1,10,9,0,2,1,2,0.42,0.4242,0.77,0.2239,37,345,382
2012-10-09,4,1,10,10,0,2,1,2,0.44,0.4394,0.75,0.2239,33,131,164
2012-10-09,4,1,10,11,0,2,1,2,0.48,0.4697,0.69,0.194,37,156,193
2012-10-09,4,1,10,12,0,2,1,2,0.48,0.4697,0.69,0.194,43,217,260
2012-10-09,4,1,10,13,0,2,1,2,0.5,0.4848,0.67,0.1343,54,184,238
2012-10-09,4,1,10,14,0,2,1,2,0.54,0.5152,0.64,0.194,43,201,244
2012-10-09,4,1,10,15,0,2,1,2,0.52,0.5,0.63,0.1642,59,195,254
2012-10-09,4,1,10,16,0,2,1,2,0.5,0.4848,0.72,0.1642,70,354,424
2012-10-09,4,1,10,17,0,2,1,2,0.52,0.5,0.68,0.1642,73,733,806
2012-10-09,4,1,10,18,0,2,1,2,0.5,0.4848,0.72,0.2239,26,758,784
2012-10-09,4,1,10,19,0,2,1,2,0.5,0.4848,0.72,0.1642,31,483,514
2012-10-09,4,1,10,20,0,2,1,2,0.5,0.4848,0.72,0.1642,30,330,360
2012-10-09,4,1,10,21,0,2,1,2,0.48,0.4697,0.77,0.1343,16,209,225
2012-10-09,4,1,10,22,0,2,1,2,0.48,0.4697,0.77,0.0896,7,155,162
2012-10-09,4,1,10,23,0,2,1,2,0.48,0.4697,0.77,0.0896,8,76,84
2012-10-10,4,1,10,0,0,3,1,2,0.46,0.4545,0.88,0.0896,0,33,33
2012-10-10,4,1,10,1,0,3,1,2,0.46,0.4545,0.88,0.0,2,6,8
2012-10-10,4,1,10,2,0,3,1,2,0.46,0.4545,0.88,0.0,2,6,8
2012-10-10,4,1,10,3,0,3,1,2,0.46,0.4545,0.88,0.0,0,6,6
2012-10-10,4,1,10,4,0,3,1,2,0.46,0.4545,0.88,0.1045,0,6,6
2012-10-10,4,1,10,5,0,3,1,2,0.46,0.4545,0.88,0.0896,2,38,40
2012-10-10,4,1,10,6,0,3,1,2,0.46,0.4545,0.88,0.0896,3,172,175
2012-10-10,4,1,10,7,0,3,1,1,0.46,0.4545,0.82,0.1045,9,498,507
2012-10-10,4,1,10,8,0,3,1,1,0.5,0.4848,0.77,0.1642,33,806,839
2012-10-10,4,1,10,9,0,3,1,1,0.54,0.5152,0.6,0.2836,35,331,366
2012-10-10,4,1,10,10,0,3,1,1,0.56,0.5303,0.52,0.2985,27,190,217
2012-10-10,4,1,10,11,0,3,1,1,0.54,0.5152,0.52,0.194,53,238,291
2012-10-10,4,1,10,12,0,3,1,1,0.54,0.5152,0.56,0.2239,78,312,390
2012-10-10,4,1,10,13,0,3,1,1,0.56,0.5303,0.49,0.0,60,237,297
2012-10-10,4,1,10,14,0,3,1,1,0.6,0.6212,0.4,0.1642,63,208,271
2012-10-10,4,1,10,15,0,3,1,1,0.6,0.6212,0.4,0.1642,58,261,319
2012-10-10,4,1,10,16,0,3,1,1,0.6,0.6212,0.4,0.2239,92,474,566
2012-10-10,4,1,10,17,0,3,1,1,0.58,0.5455,0.43,0.2239,91,857,948
2012-10-10,4,1,10,18,0,3,1,2,0.56,0.5303,0.49,0.1642,57,787,844
2012-10-10,4,1,10,19,0,3,1,2,0.56,0.5303,0.46,0.5821,32,534,566
2012-10-10,4,1,10,20,0,3,1,1,0.52,0.5,0.48,0.4925,21,371,392
2012-10-10,4,1,10,21,0,3,1,1,0.5,0.4848,0.51,0.3582,18,251,269
2012-10-10,4,1,10,22,0,3,1,1,0.46,0.4545,0.55,0.2985,27,170,197
2012-10-10,4,1,10,23,0,3,1,1,0.44,0.4394,0.58,0.194,17,119,136
2012-10-11,4,1,10,0,0,4,1,1,0.44,0.4394,0.51,0.1343,1,41,42
2012-10-11,4,1,10,1,0,4,1,1,0.44,0.4394,0.47,0.194,1,10,11
2012-10-11,4,1,10,2,0,4,1,1,0.42,0.4242,0.5,0.1343,4,7,11
2012-10-11,4,1,10,3,0,4,1,1,0.42,0.4242,0.47,0.2985,0,3,3
2012-10-11,4,1,10,4,0,4,1,1,0.4,0.4091,0.5,0.2537,0,10,10
2012-10-11,4,1,10,5,0,4,1,1,0.36,0.3485,0.5,0.1642,0,42,42
2012-10-11,4,1,10,6,0,4,1,1,0.36,0.3485,0.5,0.1642,1,158,159
2012-10-11,4,1,10,7,0,4,1,1,0.36,0.3333,0.5,0.2537,11,467,478
2012-10-11,4,1,10,8,0,4,1,1,0.38,0.3939,0.46,0.3881,25,773,798
2012-10-11,4,1,10,9,0,4,1,1,0.4,0.4091,0.43,0.3881,27,328,355
2012-10-11,4,1,10,10,0,4,1,1,0.44,0.4394,0.41,0.3582,39,165,204
2012-10-11,4,1,10,11,0,4,1,1,0.46,0.4545,0.36,0.0,76,175,251
2012-10-11,4,1,10,12,0,4,1,1,0.46,0.4545,0.36,0.0,47,279,326
2012-10-11,4,1,10,13,0,4,1,1,0.5,0.4848,0.31,0.1045,48,243,291
2012-10-11,4,1,10,14,0,4,1,1,0.52,0.5,0.32,0.0896,78,270,348
2012-10-11,4,1,10,15,0,4,1,1,0.52,0.5,0.34,0.1642,102,358,460
2012-10-11,4,1,10,16,0,4,1,1,0.5,0.4848,0.36,0.1343,68,413,481
2012-10-11,4,1,10,17,0,4,1,1,0.5,0.4848,0.39,0.2836,90,737,827
2012-10-11,4,1,10,18,0,4,1,1,0.46,0.4545,0.44,0.1642,64,628,692
2012-10-11,4,1,10,19,0,4,1,1,0.44,0.4394,0.51,0.1343,81,662,743
2012-10-11,4,1,10,20,0,4,1,1,0.42,0.4242,0.62,0.1642,27,388,415
2012-10-11,4,1,10,21,0,4,1,1,0.42,0.4242,0.62,0.1343,24,236,260
2012-10-11,4,1,10,22,0,4,1,1,0.4,0.4091,0.66,0.1642,10,167,177
2012-10-11,4,1,10,23,0,4,1,1,0.42,0.4242,0.58,0.0896,10,176,186
2012-10-12,4,1,10,0,0,5,1,1,0.4,0.4091,0.66,0.1045,8,60,68
2012-10-12,4,1,10,1,0,5,1,1,0.4,0.4091,0.66,0.0896,8,29,37
2012-10-12,4,1,10,2,0,5,1,1,0.4,0.4091,0.66,0.0896,0,16,16
2012-10-12,4,1,10,3,0,5,1,1,0.36,0.3636,0.76,0.0896,0,6,6
2012-10-12,4,1,10,4,0,5,1,1,0.36,0.3636,0.76,0.1045,0,8,8
2012-10-12,4,1,10,5,0,5,1,1,0.36,0.3636,0.81,0.0896,2,33,35
2012-10-12,4,1,10,6,0,5,1,1,0.34,0.3485,0.81,0.0896,3,140,143
2012-10-12,4,1,10,7,0,5,1,1,0.36,0.3636,0.81,0.0896,8,384,392
2012-10-12,4,1,10,8,0,5,1,1,0.42,0.4242,0.71,0.0896,34,711,745
2012-10-12,4,1,10,9,0,5,1,1,0.5,0.4848,0.39,0.2985,26,374,400
2012-10-12,4,1,10,10,0,5,1,1,0.52,0.5,0.36,0.2985,75,200,275
2012-10-12,4,1,10,11,0,5,1,1,0.54,0.5152,0.37,0.3582,61,252,313
2012-10-12,4,1,10,12,0,5,1,1,0.54,0.5152,0.39,0.4627,75,312,387
2012-10-12,4,1,10,13,0,5,1,1,0.56,0.5303,0.37,0.3881,81,300,381
2012-10-12,4,1,10,14,0,5,1,1,0.56,0.5303,0.37,0.4627,109,262,371
2012-10-12,4,1,10,15,0,5,1,1,0.52,0.5,0.42,0.4478,138,317,455
2012-10-12,4,1,10,16,0,5,1,1,0.46,0.4545,0.41,0.3582,108,412,520
2012-10-12,4,1,10,17,0,5,1,1,0.46,0.4545,0.38,0.3881,131,706,837
2012-10-12,4,1,10,18,0,5,1,1,0.44,0.4394,0.38,0.2985,76,566,642
2012-10-12,4,1,10,19,0,5,1,1,0.42,0.4242,0.41,0.2239,40,453,493
2012-10-12,4,1,10,20,0,5,1,1,0.42,0.4242,0.47,0.1343,28,280,308
2012-10-12,4,1,10,21,0,5,1,1,0.4,0.4091,0.54,0.194,21,169,190
2012-10-12,4,1,10,22,0,5,1,1,0.4,0.4091,0.47,0.2985,17,143,160
2012-10-12,4,1,10,23,0,5,1,1,0.36,0.3485,0.57,0.194,11,89,100
2012-10-13,4,1,10,0,0,6,0,1,0.36,0.3636,0.57,0.0896,31,218,249
2012-10-13,4,1,10,1,0,6,0,1,0.34,0.3333,0.53,0.1343,23,123,146
2012-10-13,4,1,10,2,0,6,0,1,0.34,0.3333,0.53,0.194,7,60,67
2012-10-13,4,1,10,3,0,6,0,1,0.32,0.303,0.66,0.2239,2,13,15
2012-10-13,4,1,10,4,0,6,0,1,0.3,0.303,0.65,0.1642,2,9,11
2012-10-13,4,1,10,5,0,6,0,1,0.3,0.2879,0.61,0.194,0,11,11
2012-10-13,4,1,10,6,0,6,0,1,0.3,0.2879,0.61,0.194,5,23,28
2012-10-13,4,1,10,7,0,6,0,1,0.3,0.303,0.61,0.1642,10,60,70
2012-10-13,4,1,10,8,0,6,0,1,0.34,0.3485,0.53,0.1045,23,151,174
